loc,lat,lon
4615 CENTER BOULEVARD NYC,40.7472064,-73.9560113
2 E BROADWAY NYC,40.7136156,-73.9975265
7112 AVENUE U NYC,40.6198534,-73.9068994
244 3RD AVE NYC,40.7371804,-73.9847137
13523 40 ROAD NYC,40.7588157,-73.8308347
1071B GATES AVE NYC,40.6894735,-73.9220986
352 MALCOLM X BLVD NYC,40.8094005,-73.943816
150 W 47TH ST NYC,40.7586323,-73.9838169
3820 BOWNE STREET NYC,40.761853,-73.825153
75 9th AVE NYC,40.7425548,-74.0060838
721 WESTCHESTER AVENUE NYC,40.8175952,-73.9062825
1105 LEXINGTON AVENUE NYC,40.773716,-73.959504
172 BLEECKER STREET NYC,40.7287669,-74.0007378
452 5 AVENUE NYC,40.7521123,-73.9823064
93 1ST AVE NYC,40.7262841,-73.9865701
71 WEST   71 STREET NYC,40.7767208,-73.9787535
109 7 AVENUE NYC,40.7402539,-73.9984588
45 STONE STREET NYC,40.7043378,-74.0103648
1 EAST 161 STREET NYC,40.8288189,-73.9265691
6405 ROOSEVELT AVENUE NYC,40.746169,-73.899683
137 EAST   45 STREET NYC,40.7533095,-73.9739906
132 FREEMONT AVENUE NYC,40.5785949,-74.1092215
98-95 QUEENS BLVD NYC,40.7277303,-73.8548092
1125 LEXINGTON AVE NYC,40.7743696,-73.9591088
575 8 AVENUE NYC,40.7550522,-73.9918315
2 EAST   61 STREET NYC,40.7651281,-73.9720398
359 WEST   45 STREET NYC,40.7603019,-73.9907769
19 BOGART ST NYC,40.703888,-73.933192
130 EAST 28 STREET NYC,40.7426709,-73.9828803
330B W 58TH ST NYC,40.7677127,-73.9836472
23 LEXINGTON AVENUE NYC,40.7398336,-73.9842543
1063 FIRST AVENUE NYC,40.7589866,-73.9627516
116 W 32ND ST NYC,40.7487912,-73.9897851
87 EAST    4 STREET NYC,40.7265055,-73.9897648
41 ST MARKS PLACE NYC,40.7285104,-73.9870737
3762 BOSTON ROAD NYC,40.8808357,-73.8393472
700 EAST    9 STREET NYC,40.7250248,-73.9777969
3612 BROADWAY NYC,40.828757,-73.9483513
7611 ROOSEVELT AVENUE NYC,40.7472666,-73.8891442
4502 48 AVENUE NYC,40.7392859,-73.9202961
65 8 AVENUE NYC,40.7392599,-74.0031652
40 CENTRAL PARK SOUTH NYC,40.765125,-73.9756694
6022 8TH AVE NYC,40.6352128,-74.0102715
4102 18TH AVE NYC,40.6322186,-73.9744891
3766 WHITE PLAINS RD NYC,40.883314,-73.8626
4324 91ST PL NYC,40.7426767,-73.8740083
282 BOWERY NYC,40.7239624,-73.9929992
36 WEST   48 STREET NYC,40.7578294,-73.9799243
6 W 14TH ST NYC,40.7359622,-73.9943661
2492 FREDERICK DOUGLASS BLVD NYC,40.8152647,-73.947093
3939 BROADWAY NYC,40.8391424,-73.9415434
6821 FORT HAMILTON PARKWAY NYC,40.6286569,-74.011746
1026 FIRST AVENUE NYC,40.7577488,-73.9630363
2435 86TH ST NYC,40.5988942,-73.9882104
150 DELANCEY ST NYC,40.7182709,-73.9862002
5 AVENUE A NYC,40.7225201,-73.9863608
17801 UNION TURNPIKE NYC,40.7265925,-73.7899391
8253 BROADWAY NYC,40.7423216,-73.8812963
266 ADELPHI STREET NYC,40.6898536,-73.9713567
6314 14 AVENUE NYC,40.6256676,-73.9986156
152 WEST   49 STREET NYC,40.7602082,-73.9833034
1410 BROADWAY NYC,40.7530381,-73.9866958
170-18 JAMAICA AVE NYC,40.7071393,-73.7890339
5924 MYRTLE AVENUE NYC,40.7003404,-73.898853
632 GATEWAY DR NYC,40.6553512,-73.8681063
17 EAST   13 STREET NYC,40.7350124,-73.9929922
12 EAST  125 STREET NYC,40.8059148,-73.9417707
721 4 AVENUE NYC,40.6611815,-73.9970037
18 WEST 38 STREET NYC,40.7511996,-73.983818
9617 LIBERTY AVE NYC,40.68089,-73.8425625
13417 LIBERTY AVE NYC,40.691763,-73.8121182
19403 NORTHERN BOULEVARD NYC,40.7581296,-73.7874367
839 ANNADALE ROAD NYC,40.5413567,-74.1768783
298 COURT ST NYC,40.6840479,-73.9953245
4102 AVENUE J NYC,40.6274458,-73.9363254
28 EAST   12 STREET NYC,40.7339209,-73.9931433
1750 1ST  AVE NYC,40.7797209,-73.9469022
56 E 34TH ST NYC,40.747196,-73.9822438
27 12 MORTON STREET NYC,40.731173,-74.0044704
837 7 AVENUE NYC,40.7631017,-73.9810937
78 WESTCHESTER SQ NYC,40.8409275,-73.8421564
115 MULBERRY STREET NYC,40.7176893,-73.9984226
1140 2ND AVE NYC,40.7612039,-73.963535
3907 SHORE PARKWAY NYC,40.5860183,-73.9300334
13206 CROSSBAY BLVD NYC,40.676531,-73.844126
764A EAST  149 STREET NYC,40.8128229,-73.9077417
75 LEXINGTON AVENUE NYC,40.7411707,-73.9832888
8313 BROADWAY NYC,40.7409785,-73.8794105
13840 101 AVENUE NYC,40.694437,-73.8094383
695 BAY STREET NYC,40.6250971,-74.0745809
200 BAYCHESTER AVE NYC,40.8642044,-73.8275005
4601 21 STREET NYC,40.7459311,-73.9479149
1101 LEXINGTON AVE NYC,40.7736606,-73.9595659
134136 AVENUE C NYC,40.7278553,-73.9761186
41 WEST   14 STREET NYC,40.7370866,-73.9955805
4120 8 AVENUE NYC,40.8305223,-73.9361877
1814 2 AVENUE NYC,40.7827087,-73.9478037
801 66TH ST NYC,40.7630557,-73.9565486
8 CHRISTOPHER STREET NYC,40.7338652,-74.000088
507 E 6TH ST NYC,40.7253656,-73.9833049
1503 AVENUE U NYC,40.5990366,-73.9562308
152 WEST FORDHAM ROAD NYC,40.8625865,-73.90789
1477 MYRTLE AVE NYC,40.6991613,-73.9166212
1508 AVENUE J NYC,40.6250411,-73.9610405
13538 39 AVENUE NYC,40.7599763,-73.8310413
10718 70 ROAD NYC,40.7209968,-73.8451866
401 EAST 58 STREET NYC,40.758918,-73.9620114
1326 2 AVENUE NYC,40.7673034,-73.9591559
416 BEACH  116 STREET NYC,40.582524,-73.838457
507 PINE ST NYC,40.6731586,-73.8701671
415 E 138TH ST NYC,40.8090965,-73.9221392
340 EAST   86 STREET NYC,40.7770065,-73.9503638
9316A 37 AVENUE NYC,40.7507194,-73.8735915
658A GRAND STREET NYC,40.7113204,-73.946196
3308 BROADWAY NYC,40.8190239,-73.9553652
737 FULTON STREET NYC,40.6867286,-73.9750342
218 STOCKHOLM ST NYC,40.7008847,-73.9212336
4924 8TH AVE NYC,40.8305223,-73.9361877
16026 NORTHERN BOULEVARD NYC,40.7624817,-73.8047049
741 ASTOR AVENUE NYC,40.8596996,-73.8659216
163 HOPE STREET NYC,40.711773,-73.9517074
310 TOMPKINS AVE NYC,40.6872689,-73.9449272
904 EAST  149 STREET NYC,40.8099034,-73.9034663
143 GREENE AVENUE NYC,40.6868081,-73.9663172
13813 QUEENS BLVD NYC,40.7086955,-73.8181312
100 CENTRE STREET NYC,40.7160474,-74.0009817
344 BOWERY NYC,40.7263195,-73.9921929
22 PECK SLIP NYC,40.7080634,-74.002083
110 TRINITY PLACE NYC,40.7095464,-74.0120054
4912 AVENUE K NYC,40.6255693,-73.928151
907 NEW YORK AVE NYC,40.6513618,-73.9464753
5713 CHURCH AVENUE NYC,40.6527062,-73.9231829
175 WATER STREET NYC,40.7063636,-74.0051604
101 WEST   23 STREET NYC,40.7433548,-73.9929599
440 7 AVENUE NYC,40.7510575,-73.9905838
227 SULLIVAN ST NYC,40.7296052,-73.9994648
225 LIBERTY ST NYC,40.7125,-74.015278
250 E HOUSTON ST NYC,40.7220749,-73.9848369
1334 YORK AVE NYC,40.7662923,-73.9535468
732 7TH AVENUE NYC,40.7603028,-73.9841024
141 WAVERLY PLACE NYC,40.7333235,-74.0005208
4305 12 AVENUE NYC,40.8206895,-73.9578196
737 2ND AVE NYC,40.7483104,-73.9736178
10106 88th st NYC,40.6824586,-73.8520534
4530 23 STREET NYC,40.7460867,-73.945861
9023 37TH AVE NYC,40.7507298,-73.876272
350 WEST   42 STREET NYC,40.758361,-73.992603
888 8 AVENUE NYC,40.7637495,-73.9846917
2874 FULTON STREET NYC,40.6784907,-73.8885943
134 1/2 E 62ND ST NYC,40.7659585,-73.9714139
199 WINDSOR PL NYC,40.6585808,-73.9781127
729 3RD AVE NYC,40.752866,-73.972571
45 BLEECKER ST NYC,40.7259994,-73.9941755
28 CORNELIA STREET NYC,40.7311707,-74.0023327
1568 3 AVENUE NYC,40.780337,-73.9532023
11916 ROCKAWAY BLVD NYC,40.675834,-73.8185309
2537 WEBSTER AVE NYC,40.8620177,-73.8912829
263 W 19TH ST NYC,40.7428029,-73.9996748
219 2 AVENUE NYC,40.7320494,-73.9854886
211 AVENUE A NYC,40.7299062,-73.9809368
595 WEST  207 STREET NYC,40.8672687,-73.9206131
1250 HYLAN BOULEVARD NYC,40.5972971,-74.0842307
6822 BAY PARKWAY NYC,40.6117903,-73.9839167
2417 149 STREET NYC,40.7768177,-73.817261
694 ARTHUR KILL ROAD NYC,40.5594838,-74.1644691
365 SMITH STREET NYC,40.6791678,-73.9954364
82 5TH AVE NYC,40.7360223,-73.9936286
6908 MYRTLE AVENUE NYC,40.701578,-73.88238
1845 BROADWAY NYC,40.769461,-73.9825829
120 W 116TH ST NYC,40.802343,-73.9510933
623 LIVONIA AVENUE NYC,40.66489,-73.8943158
903 SENECA AVENUE NYC,40.700729,-73.9037903
79 BERRY STREET NYC,40.7197284,-73.9576076
102 PRESIDENT ST NYC,40.6833756,-74.0029177
1661 1 AVENUE NYC,40.777377,-73.9493248
2521 BROADWAY NYC,40.7938631,-73.9727444
108 8 AVENUE NYC,40.740631,-74.0015999
140 COURT STREET NYC,40.6892375,-73.9928429
1090 AMSTERDAM AVENUE NYC,40.8053926,-73.9625097
660 MADISON AVENUE NYC,40.7647181,-73.9711284
8329 BROADWAY NYC,40.740749,-73.879053
3518 150 PLACE NYC,40.7657284,-73.8144051
2315 STRAUSS STREET NYC,40.6570222,-73.913042
1849 BROADWAY NYC,40.7695832,-73.9826606
9805 ATLANTIC AVE NYC,40.6895557,-73.8448511
2709 21 STREET NYC,40.7718635,-73.9259813
340 BEDFORD AVE NYC,40.712825,-73.9626126
100 SECOND AVENUE NYC,40.7271086,-73.9883492
45 E 33RD ST NYC,40.7468632,-73.9822971
2 W 46TH ST NYC,40.7560961,-73.9798129
615 WILSON AVE NYC,40.6901718,-73.9068345
4759B WHITE PLAINS ROAD NYC,40.9050431,-73.8497782
1900 BROADWAY NYC,40.7715824,-73.9813859
85 10TH AVE NYC,40.7431365,-74.007652
2415 STEINWAY ST NYC,40.7685916,-73.9109068
20107 NORTHERN BLVD NYC,40.757844,-73.7819942
5314 8TH AVE NYC,40.8305223,-73.9361877
1331 LEXINGTON AVE NYC,40.7811047,-73.9541393
815 HUTCHINSON RIVER PARKWAY NYC,40.8236031,-73.8374427
424 WEST   33 STREET NYC,40.75305,-73.998131
21035 26 AVENUE NYC,40.7781722,-73.7788902
37-06 30 AVENUE NYC,40.7643179,-73.9164894
245 PARK AVE NYC,40.7545475,-73.9745088
8777 PARSONS BOULEVARD NYC,40.7072885,-73.8022353
8638 96TH ST NYC,40.6946748,-73.8493266
8608 4 AVENUE NYC,40.6226223,-74.0287299
231 ELDRIDGE ST NYC,40.7223908,-73.9900526
1001 RUTLAND ROAD NYC,40.6629054,-73.92658
444 E FORDHAM RD NYC,40.8607658,-73.8901143
38 EAST   37 STREET NYC,40.7489242,-73.9805695
357 WEST BROADWAY NYC,40.7229377,-74.0030578
11601 101ST AVE NYC,40.689515,-73.828378
7701 101 AVENUE NYC,40.6803545,-73.8604739
2426 JEROME AVENUE NYC,40.8620949,-73.901158
97 BOWERY NYC,40.7173461,-73.9949948
800 2ND AVE NYC,40.7500617,-73.971655
9411 ROOSEVELT AVENUE NYC,40.7490346,-73.8723012
841 BROADWAY NYC,40.7342965,-73.9912195
6205 18 AVENUE NYC,40.62058,-73.9884033
45 EAST   34 STREET NYC,40.7477569,-73.982242
2604 JACKSON AVENUE NYC,40.7470254,-73.9420288
1038 BEACH   20 STREET NYC,40.6033166,-73.7528715
2536 BROADWAY NYC,40.79371,-73.971952
679 ALLERTON AVE NYC,40.8656562,-73.8681267
4738 VERNON BLVD NYC,40.7444777,-73.9537967
79 SAINT MARKS PL NYC,40.7279028,-73.9855547
175 3 AVENUE NYC,40.734793,-73.985756
190 GRAHAM AVENUE NYC,40.7082869,-73.9433579
679 RIVERSIDE DR NYC,40.8264806,-73.9560005
4366 AMBOY ROAD NYC,40.544669,-74.160489
32 GANSEVOORT ST NYC,40.7391918,-74.0058739
32 AVE OF THE AMER NYC,40.7200005,-74.0045606
0 JFK INT'L AIRPORT NYC,40.6413111,-73.7781391
117 WEST   57 STREET NYC,40.7649161,-73.9779504
8902 3 AVENUE NYC,40.7286208,-73.9906003
125 NAGLE AVE NYC,40.8606262,-73.926708
4151 MAIN STREET NYC,40.7570297,-73.8287281
139 EAST BROADWAY NYC,40.7137592,-73.9915016
115 1 AVENUE NYC,40.7271754,-73.9859152
680 6 AVENUE NYC,40.7417021,-73.9932791
106 COURT STREET NYC,40.690727,-73.9921797
14 ELIZABETH STREET NYC,40.7158069,-73.9969389
10507 METROPOLITAN AVENUE NYC,40.710215,-73.848049
1830 AMSTERDAM AVE NYC,40.8288336,-73.9452781
4107 99 STREET NYC,40.747684,-73.865228
2454 E TREMONT AVE NYC,40.842426,-73.851291
1274 FULTON STREET NYC,40.6802034,-73.9498911
5916 KISSENA BLVD NYC,40.7403411,-73.8153438
153 AVENUE C NYC,40.7257008,-73.9779562
79 AVENUE A NYC,40.7250967,-73.9844859
42 W 39TH ST NYC,40.7522844,-73.984322
4139 BROADWAY NYC,40.8460675,-73.938775
456 SCHNECTADY AVENUE NYC,40.6629451,-73.9349049
1111 CHURCH AVE NYC,40.647313,-73.9689064
247 5TH AVE NYC,40.7445569,-73.9873984
2010 BARTOW AVENUE NYC,40.8687031,-73.8305532
1618 MAIDEN LANE NYC,43.2236655,-77.6873463
372 EAST FORDHAM ROAD NYC,40.8616747,-73.8924904
0 CHELSEA PIERS - PIER 61 NYC,40.747623,-74.0096474
4 PENN PLZ NYC,40.750354,-73.993371
355 AMSTERDAM AVENUE NYC,40.781586,-73.979046
240 W 231 ST NYC,40.8795054,-73.9063724
3920 47 AVENUE NYC,40.741665,-73.9257779
82 6 AVENUE NYC,40.7227547,-74.0050645
307311 FLATBUSH AVENUE NYC,40.6307828,-73.9455011
73 JAY STREET NYC,40.7181084,-74.0104273
428 EAST   48 STREET NYC,40.7521873,-73.9660386
605 SOUTHERN BOULEVARD NYC,40.8129907,-73.9020703
109 EAST   59 STREET NYC,40.7629516,-73.9692965
405 W 44TH ST NYC,40.7600792,-73.9920989
275 PARK AVENUE NYC,40.7552511,-73.9739314
224 WEST   47 STREET NYC,40.759476,-73.985843
807 NOSTRAND AVE NYC,40.6690635,-73.9503427
37 SPRING STREET NYC,40.7219093,-73.9957643
2335 86 STREET NYC,40.6002709,-73.9905922
1888 WESTCHESTER AVENUE NYC,40.8325203,-73.8617268
1569 LEXINGTON AVE NYC,40.7885804,-73.9486373
3703 BROADWAY NYC,40.8315834,-73.9468305
406 EAST   73 STREET NYC,40.7680505,-73.954989
75-10A JAMAICA AVENUE NYC,40.691237,-73.866091
13621 ROOSEVELT AVE NYC,40.760005,-73.8293584
4514 13 AVENUE NYC,40.637132,-73.990337
3530 38 STREET NYC,40.7550107,-73.9238327
363 5 AVENUE NYC,40.7489833,-73.9841643
4007 111 STREET NYC,40.7513578,-73.8555068
253271 SHERMAN AVENUE NYC,40.8644089,-73.9237766
1617 WESTCHESTER AVENUE NYC,40.8297048,-73.874879
901 CHURCH AVENUE NYC,40.6466803,-73.9706758
25 SHERMAN AVE NYC,40.8624615,-73.928258
1286 FULTON STREET NYC,40.6801472,-73.9491634
371 COURT ST NYC,40.6807227,-73.9964893
1462 2ND AVENUE NYC,40.771569,-73.9559804
2318 NOSTRAND AVE NYC,40.6281889,-73.9473956
9119 QUEEN BOULEVARD NYC,40.7337861,-73.8698025
4619 8TH AVE NYC,40.8314823,-73.9356658
16709 HILLSIDE AVENUE NYC,40.710094,-73.795299
727 GRAND STREET NYC,40.713292,-73.9775763
16223 DEPOT ROAD NYC,40.7621463,-73.8030154
20814 CROSS ISLAND PARKWAY NYC,40.788507,-73.785271
1375 BOSTON RD NYC,40.8330686,-73.8977146
655 ROSSVILLE AVENUE NYC,40.542892,-74.2065845
603 WEST  168 STREET NYC,40.8415084,-73.9402883
655 LEXINGTON AVENUE NYC,40.7594634,-73.9699941
236 RICHMOND VALLEY ROAD NYC,40.5205015,-74.2369043
163 1 AVENUE NYC,40.7289675,-73.9845561
3419 30 AVENUE NYC,40.765619,-73.9181399
1266 150TH ST NYC,40.8302655,-73.9496776
1776 EASTCHESTER RD NYC,40.8493385,-73.8425287
4731 VERNON BOULEVARD NYC,40.7445167,-73.9532493
282284 1 AVENUE NYC,40.763368,-73.95924
11702 JAMAICA AVE NYC,40.699336,-73.832362
11111 LEFFERTS BOULEVARD NYC,40.68018,-73.820867
2588 BROADWAY NYC,40.7955865,-73.9707432
658 NEW DORP LANE NYC,40.5663612,-74.1018863
714 7 AVENUE NYC,40.7596846,-73.9846391
1915 CONEY ISLAND AVENUE NYC,40.610748,-73.9622277
1401 WHITE PLAINS ROAD NYC,40.8356014,-73.8635142
6212 WOODHAVEN BLVD NYC,40.7265148,-73.870679
4128 MAIN STREET NYC,40.757178,-73.829437
1049 GRAND STREET NYC,40.713292,-73.9775763
9121 37TH AVE NYC,40.750874,-73.875304
289395 BUHRE AVENUE NYC,40.8471956,-73.8317639
10606 QUEENS BOULEVARD NYC,40.7216518,-73.8474916
3017 STRATTON STREET NYC,40.7696157,-73.834241
220 EAST   14 STREET NYC,40.7326562,-73.9864445
1839 NOSTRAND AVENUE NYC,40.6408325,-73.9482624
400 MYRTLE AVE NYC,40.6930003,-73.9699771
51B CANAL ST NYC,40.7149446,-73.9916147
9601 ROOSEVELT AVENUE NYC,40.7493433,-73.8692179
3714 73 STREET NYC,40.748392,-73.89301
341 LEXINGTON AVENUE NYC,40.7496956,-73.9770438
28 W 33 STREET NYC,40.7483116,-73.9866244
9717 QUEENS BOULEVARD NYC,40.7296869,-73.8601577
3448 JUNCTION BOULEVARD NYC,40.7535827,-73.8722438
2325 65TH ST NYC,40.6122815,-73.9782973
471 16TH ST NYC,40.7326727,-73.9816129
5816 MOSHOLU AVENUE NYC,40.9046589,-73.8969585
440 E FORDHAM RD NYC,40.8605766,-73.8899284
1294 3 AVENUE NYC,40.7713446,-73.9597465
2313 86 STREET NYC,40.6005177,-73.9909594
8340 PARSONS BOULEVARD NYC,40.7145797,-73.8077421
4209 MAIN STREET NYC,40.755074,-73.827717
29 WEST   35 STREET NYC,40.7499318,-73.9854829
319 EAST   53 STREET NYC,40.7565615,-73.9661161
813 55 STREET NYC,40.76993,-73.99453
75 UNIVERSITY PLACE NYC,40.7331054,-73.9932434
2517 PARSONS BLVD NYC,40.7761236,-73.8235612
447 EAST   52 STREET NYC,40.7544774,-73.9632744
132 WEST   65 STREET NYC,40.7731303,-73.9830865
11803 LIBERTY AVENUE NYC,40.686251,-73.824945
7108 MYRTLE AVENUE NYC,40.701858,-73.8796399
1840 2 AVENUE NYC,40.7835743,-73.9472917
14 WEST   49 STREET NYC,40.758197,-73.9786569
9208 173 STREET NYC,40.7075668,-73.7868905
12920 HILLSIDE AVE NYC,40.703478,-73.8226038
4318 MAIN ST NYC,40.7519485,-73.8268606
2557 RICHMOND AVE NYC,40.58541,-74.1681418
152 WEST   31 STREET NYC,40.7487393,-73.9915678
36 PECK SLIP NYC,40.7075433,-74.0016978
255 GREENPOINT AVENUE NYC,40.73085,-73.9494299
125 WYTHE AVENUE NYC,40.7200583,-73.9596595
1394 SAINT JOHNS PL NYC,40.6704499,-73.9322252
800 LEXINGTON AVE NYC,40.7640485,-73.9671583
1295 MADISON AVENUE NYC,40.784769,-73.9556092
6701 FOREST AVE NYC,40.704343,-73.901506
7124 MAIN STREET NYC,40.727207,-73.8224117
1367 FULTON STREET NYC,40.6804306,-73.9466556
2 LEXINGTON AVENUE NYC,40.7385531,-73.985895
3020 30 AVENUE NYC,40.766832,-73.9217386
1411 FOSTER AVE NYC,40.6340818,-73.9635667
9404 FOURTH AVENUE NYC,40.616655,-74.031194
700 3 AVENUE NYC,40.7520277,-73.9738828
313 AMSTERDAM AVENUE NYC,40.7802717,-73.9801333
303 E 85TH ST NYC,40.7771612,-73.9518501
513 FASHION AVE NYC,40.7531238,-73.9886149
1137 WASHINGTON AVE NYC,40.6611406,-73.9606684
5613 4 AVENUE NYC,40.6426558,-74.0161357
13441 SPRINGFIELD BOULEVARD NYC,40.6789318,-73.7535691
128 W 36TH ST NYC,40.751484,-73.988341
638 BLAKE AVE NYC,40.6676037,-73.8953007
1771 1ST AVE NYC,40.780568,-73.947083
5316 108TH ST NYC,40.7421649,-73.8545828
515 MADISON AVENUE NYC,40.7597847,-73.9737512
691 9 AVENUE NYC,40.7620451,-73.9903454
14594 GUY R BREWER BLVD NYC,40.6633609,-73.7686077
10723 METROPOLITAN AVENUE NYC,40.7097536,-73.8452595
13524 40TH RD NYC,40.758496,-73.830645
55 WEST   38 STREET NYC,40.752147,-73.9850096
18151817 AVENUE U NYC,40.60032,-73.9428862
375 BROOME ST NYC,40.7200706,-73.996398
609 W 27TH ST NYC,40.7517129,-74.0056843
568 MYRTLE AVENUE NYC,40.6937605,-73.9617882
718 EAST TREMONT AVENUE NYC,40.8449026,-73.8905767
21 WEST   45 STREET NYC,40.7560269,-73.9804234
487 COURT STREET NYC,40.6761343,-73.9986429
1013 AVENUE OF THE AMERICAS NYC,40.752204,-73.9863512
360 W 42ND ST NYC,40.7580804,-73.9923782
4108 COLLEGE POINT BLVD NYC,40.7558544,-73.8338894
3300 NORTHERN BLVD NYC,40.7518098,-73.930914
1693 PUTNAM AVENUE NYC,40.7003571,-73.9068023
7207 AUSTIN STREET NYC,40.7193775,-73.84224
936 8 AVENUE NYC,40.7655554,-73.9834089
1076 JACKSON AVENUE NYC,40.742686,-73.9518518
38123816 65 STREET NYC,40.7432938,-73.9001059
2483 JEROME AVENUE NYC,40.863732,-73.900762
552 8TH AVE NYC,40.7543349,-73.9916055
61 MOTT STREET NYC,40.7160534,-73.998507
224 E 51ST ST NYC,40.7558742,-73.9694314
1756 BRONXDALE AVENUE NYC,40.846325,-73.8588476
306 GOLD ST NYC,40.695024,-73.9835069
121 WEST   10 STREET NYC,40.7348896,-73.9996562
497 7TH AVE NYC,40.7525965,-73.9891154
11148 LEFFERTS BLVD NYC,40.679086,-73.8209959
92 CLARK STREET NYC,40.6972143,-73.9926322
101 PARK AVENUE NYC,40.7508681,-73.9776656
4233 BROADWAY NYC,40.8494028,-73.9369518
1505 THIRD AVENUE NYC,40.7779209,-73.9542798
1647 2 AVENUE NYC,40.7775779,-73.952268
16624 HILLSIDE AVENUE NYC,40.7095461,-73.7954716
1159 3RD AVE NYC,40.7668083,-73.9625052
11620 JAMAICA AVENUE NYC,40.699166,-73.832609
1957 86 STREET NYC,40.6052423,-73.9988641
64 EAST  183 STREET NYC,40.8581388,-73.9023479
865 4 AVENUE NYC,40.6564917,-74.0017685
52 WALKER STREET NYC,40.7191661,-74.0033714
13621 41ST AVE NYC,40.7589117,-73.8287759
63 GUERNSEY STREET NYC,40.7233836,-73.9529517
155 W 51ST ST NYC,40.7616584,-73.9816913
391 JAY STREET NYC,40.6919208,-73.987055
1058 RUTLAND ROAD NYC,40.6635326,-73.9246502
108 JOHN ST NYC,40.7076828,-74.0061835
5419 CHURCH AVE NYC,40.6526115,-73.9258828
1930 BARTOW AVENUE NYC,40.8679338,-73.8334167
424A E 14TH ST NYC,40.7306109,-73.981506
2006 CONEY ISLAND AVE NYC,40.608311,-73.9623563
143 MOTT STREET NYC,40.718765,-73.996815
5014 3 AVENUE NYC,40.7286208,-73.9906003
9010 ROOSEVELT AVENUE NYC,40.7483431,-73.8760467
127 WYCKOFF AVE NYC,40.7042469,-73.9187436
2564 AMSTERDAM AVE NYC,40.8524224,-73.9281519
178 MULBERRY STREET NYC,40.7206563,-73.9966247
2075 JEROME AVENUE NYC,40.8546019,-73.9070584
154 CHURCH STREET NYC,40.7151451,-74.0079738
153 8 AVENUE NYC,40.7421057,-74.0011605
971 FLATBUSH AVENUE NYC,40.6478954,-73.9579365
765 DEKALB AVENUE NYC,40.6921812,-73.9458652
269 WEST  231 STREET NYC,40.8803106,-73.9070233
117 ADAMS ST NYC,40.7005824,-73.9881456
2340 CONEY ISLAND AVENUE NYC,40.5999057,-73.9615735
554A PROSPECT AVE NYC,40.6571884,-73.9793936
769 GRAND ST NYC,40.713292,-73.9775763
13 EAST   13 STREET NYC,40.7350748,-73.9931413
690 FULTON ST NYC,40.6860562,-73.9742085
4350 AMBOY ROAD NYC,40.5448741,-74.1601481
64 WEST 22 STREET NYC,40.7420013,-73.9930794
45 WEST   81 STREET NYC,40.7830649,-73.9736712
466 HUDSON ST NYC,40.7318541,-74.0063875
2919 BROADWAY NYC,40.8070422,-73.964494
377 AMSTERDAM AVENUE NYC,40.7826187,-73.9784603
351 EAST  103 STREET NYC,40.7880428,-73.941719
9 JEFFERSON ST NYC,40.7139139,-73.9886632
670 E 233RD ST NYC,40.8935784,-73.8584593
241 BUSHWICK AVENUE NYC,40.7078664,-73.9396766
1833 COLLEGE POINT BLVD NYC,40.7822954,-73.8457742
89 EAST   42 STREET NYC,40.7525703,-73.9776273
135 COLUMBUS AVENUE NYC,40.7734944,-73.9813505
114 GREENPOINT AVE NYC,40.7297972,-73.9562161
13538 40TH RD NYC,40.7587054,-73.8302614
15 GRAMERCY PARK SOUTH NYC,40.7376495,-73.9867522
6946 MYRTLE AVENUE NYC,40.7017493,-73.8811281
145 E 49TH ST NYC,40.7559966,-73.972121
119 WYCKOFF AVENUE NYC,40.7045182,-73.9192199
000 BROADWAY PLAZA NYC,40.7452125,-73.8875266
430 4TH AVE NYC,40.6711741,-73.9883806
3976 WHITE PLAINS RD NYC,40.8878633,-73.8601254
1410 AVENUE U NYC,40.5985883,-73.9569095
26 CANAL ST NYC,40.7143017,-73.9904128
1923 DITMARS BLVD NYC,40.7809181,-73.9170232
2611 BATH AVE NYC,40.5929125,-73.9881269
3191 STEINWAY STREET NYC,40.7590854,-73.9186232
121 W 29TH ST NYC,40.7470553,-73.9910066
7519 BROADWAY NYC,40.746122,-73.889673
69 MOTT STREET NYC,40.7163072,-73.9983398
161-19 CROCHERON AVE NYC,40.762737,-73.803933
950 ALLERTON AVENUE NYC,40.8653134,-73.8591788
1017 CORTELYOU RD NYC,40.639544,-73.9685121
9638 CORONA AVENUE NYC,40.7425698,-73.8663884
8769 PARSONS BLVD NYC,40.7075054,-73.8024161
90 BAY ST NYC,40.6398308,-74.0757709
106 KENMARE STREET NYC,40.7214489,-73.997645
2166 FREDERICK DOUGLASS BLVD NYC,40.8048057,-73.954739
7101 FT HAMILTON PARKWAY NYC,40.6275256,-74.013515
79 EAST  161 STREET NYC,40.827846,-73.924914
2926 AVENUE S NYC,40.6048424,-73.9430681
688 6TH AVE NYC,40.7420004,-73.9931408
140 E 45TH ST NYC,40.752707,-73.9740497
9 SAINT MARKS PLACE NYC,40.7294642,-73.9890898
1039 41 AVENUE NYC,40.7550744,-73.9443007
11511 JAMAICA AVE NYC,40.699117,-73.833825
150 WEST   47 STREET NYC,40.7586323,-73.9838169
0 161 STREET & RIVER AVENUE NYC,38.5336571,-89.983662
0 JOHN F. KENNEDY INTL AIRPORT NYC,40.6413111,-73.7781391
8503 WHITNEY AVENUE NYC,40.7416282,-73.8802254
980 LONGWOOD AVENUE NYC,40.8169281,-73.8977029
